Year,State,Metric Name,Metric Value,Unit,Rank
2024,New Hampshire,Sales of Electricity - Transportation Sector,0.0,MWh,51.0
2024,New Jersey,Sales of Electricity - Transportation Sector,400778.0,MWh,6.0
2024,New Mexico,Sales of Electricity - Transportation Sector,0.0,MWh,51.0
2024,New York,Sales of Electricity - Transportation Sector,2782212.0,MWh,1.0
2024,North Carolina,Sales of Electricity - Transportation Sector,12388.0,MWh,22.0
2024,North Dakota,Sales of Electricity - Transportation Sector,0.0,MWh,51.0
2024,Ohio,Sales of Electricity - Transportation Sector,31646.0,MWh,16.0
2024,Oklahoma,Sales of Electricity - Transportation Sector,0.0,MWh,51.0
2024,Oregon,Sales of Electricity - Transportation Sector,22162.0,MWh,18.0
2024,Pennsylvania,Sales of Electricity - Transportation Sector,494800.0,MWh,3.0
2024,Rhode Island,Sales of Electricity - Transportation Sector,21914.0,MWh,19.0
2024,South Carolina,Sales of Electricity - Transportation Sector,0.0,MWh,51.0
2024,South Dakota,Sales of Electricity - Transportation Sector,0.0,MWh,51.0
2024,Tennessee,Sales of Electricity - Transportation Sector,0.0,MWh,51.0
2024,Texas,Sales of Electricity - Transportation Sector,11531.0,MWh,23.0
2024,Utah,Sales of Electricity - Transportation Sector,53063.0,MWh,15.0
2024,Vermont,Sales of Electricity - Transportation Sector,0.0,MWh,51.0
2024,Virginia,Sales of Electricity - Transportation Sector,285755.0,MWh,9.0
2024,Washington,Sales of Electricity - Transportation Sector,93797.0,MWh,12.0
2024,West Virginia,Sales of Electricity - Transportation Sector,0.0,MWh,51.0
2024,Wisconsin,Sales of Electricity - Transportation Sector,1307.0,MWh,28.0
2024,Wyoming,Sales of Electricity - Transportation Sector,0.0,MWh,51.0
2024,Alabama,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Alaska,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Arizona,Number of Electric Customers - Transportation Sector,2.0,customers,19.0
2024,Arkansas,Number of Electric Customers - Transportation Sector,2.0,customers,19.0
2024,California,Number of Electric Customers - Transportation Sector,13.0,customers,1.0
2024,Colorado,Number of Electric Customers - Transportation Sector,1.0,customers,29.0
2024,Connecticut,Number of Electric Customers - Transportation Sector,3.0,customers,10.0
2024,Delaware,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,District of Columbia,Number of Electric Customers - Transportation Sector,3.0,customers,10.0
2024,Florida,Number of Electric Customers - Transportation Sector,2.0,customers,19.0
2024,Georgia,Number of Electric Customers - Transportation Sector,1.0,customers,29.0
2024,Hawaii,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Idaho,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Illinois,Number of Electric Customers - Transportation Sector,3.0,customers,10.0
2024,Indiana,Number of Electric Customers - Transportation Sector,1.0,customers,29.0
2024,Iowa,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Kansas,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Kentucky,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Louisiana,Number of Electric Customers - Transportation Sector,1.0,customers,29.0
2024,Maine,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Maryland,Number of Electric Customers - Transportation Sector,5.0,customers,6.0
2024,Massachusetts,Number of Electric Customers - Transportation Sector,2.0,customers,19.0
2024,Michigan,Number of Electric Customers - Transportation Sector,2.0,customers,19.0
2024,Minnesota,Number of Electric Customers - Transportation Sector,1.0,customers,29.0
2024,Mississippi,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Missouri,Number of Electric Customers - Transportation Sector,2.0,customers,19.0
2024,Montana,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Nebraska,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Nevada,Number of Electric Customers - Transportation Sector,1.0,customers,29.0
2024,New Hampshire,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,New Jersey,Number of Electric Customers - Transportation Sector,7.0,customers,2.0
2024,New Mexico,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,New York,Number of Electric Customers - Transportation Sector,6.0,customers,3.0
2024,North Carolina,Number of Electric Customers - Transportation Sector,1.0,customers,29.0
2024,North Dakota,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Ohio,Number of Electric Customers - Transportation Sector,2.0,customers,19.0
2024,Oklahoma,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Oregon,Number of Electric Customers - Transportation Sector,2.0,customers,19.0
2024,Pennsylvania,Number of Electric Customers - Transportation Sector,5.0,customers,6.0
2024,Rhode Island,Number of Electric Customers - Transportation Sector,1.0,customers,29.0
2024,South Carolina,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,South Dakota,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Tennessee,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Texas,Number of Electric Customers - Transportation Sector,3.0,customers,10.0
2024,Utah,Number of Electric Customers - Transportation Sector,1.0,customers,29.0
2024,Vermont,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Virginia,Number of Electric Customers - Transportation Sector,1.0,customers,29.0
2024,Washington,Number of Electric Customers - Transportation Sector,5.0,customers,6.0
2024,West Virginia,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Wisconsin,Number of Electric Customers - Transportation Sector,2.0,customers,19.0
2024,Wyoming,Number of Electric Customers - Transportation Sector,0.0,customers,51.0
2024,Alabama,Revenue from Electric Sales - All Sectors,10415173600.0,$,17.0
2024,Alaska,Revenue from Electric Sales - All Sectors,1340533000.0,$,50.0
2024,Arizona,Revenue from Electric Sales - All Sectors,11573419600.0,$,14.0
2024,Arkansas,Revenue from Electric Sales - All Sectors,4786264700.0,$,32.0
2024,California,Revenue from Electric Sales - All Sectors,66441528500.0,$,1.0
2024,Colorado,Revenue from Electric Sales - All Sectors,6858753600.0,$,26.0
2024,Connecticut,Revenue from Electric Sales - All Sectors,6665395100.000001,$,27.0
2024,Delaware,Revenue from Electric Sales - All Sectors,1542367200.0,$,48.0
2024,District of Columbia,Revenue from Electric Sales - All Sectors,1711624900.0,$,45.0
2024,Florida,Revenue from Electric Sales - All Sectors,31955447000.0,$,3.0
2024,Georgia,Revenue from Electric Sales - All Sectors,17098668700.000004,$,7.0
2024,Hawaii,Revenue from Electric Sales - All Sectors,3401602100.0,$,37.0
2024,Idaho,Revenue from Electric Sales - All Sectors,2507731700.0,$,40.0
2024,Illinois,Revenue from Electric Sales - All Sectors,16264585000.0,$,8.0
2024,Indiana,Revenue from Electric Sales - All Sectors,11287389500.0,$,15.0
2024,Iowa,Revenue from Electric Sales - All Sectors,5130194100.0,$,31.0
2024,Kansas,Revenue from Electric Sales - All Sectors,4624479600.0,$,34.0
2024,Kentucky,Revenue from Electric Sales - All Sectors,7490330000.0,$,25.0
2024,Louisiana,Revenue from Electric Sales - All Sectors,8393525000.0,$,23.0
2024,Maine,Revenue from Electric Sales - All Sectors,2230038200.0,$,43.0
2024,Maryland,Revenue from Electric Sales - All Sectors,8879169300.0,$,20.0
2024,Massachusetts,Revenue from Electric Sales - All Sectors,11829654200.0,$,13.0
2024,Michigan,Revenue from Electric Sales - All Sectors,14013047200.000002,$,11.0
2024,Minnesota,Revenue from Electric Sales - All Sectors,7971414800.0,$,24.0
2024,Mississippi,Revenue from Electric Sales - All Sectors,5321276900.0,$,30.0
2024,Missouri,Revenue from Electric Sales - All Sectors,8604656800.0,$,22.0
2024,Montana,Revenue from Electric Sales - All Sectors,1685877900.0000002,$,46.0
2024,Nebraska,Revenue from Electric Sales - All Sectors,3192606200.0,$,38.0
2024,Nevada,Revenue from Electric Sales - All Sectors,4664219400.0,$,33.0
2024,New Hampshire,Revenue from Electric Sales - All Sectors,2248818500.0,$,42.0
2024,New Jersey,Revenue from Electric Sales - All Sectors,11977380300.0,$,12.0
2024,New Mexico,Revenue from Electric Sales - All Sectors,2779735900.0,$,39.0
2024,New York,Revenue from Electric Sales - All Sectors,27620558400.0,$,4.0
2024,North Carolina,Revenue from Electric Sales - All Sectors,15947716100.0,$,9.0
2024,North Dakota,Revenue from Electric Sales - All Sectors,2359830900.0,$,41.0
2024,Ohio,Revenue from Electric Sales - All Sectors,17357635800.0,$,6.0
2024,Oklahoma,Revenue from Electric Sales - All Sectors,6549836500.0,$,29.0
2024,Oregon,Revenue from Electric Sales - All Sectors,6628504399.999999,$,28.0
2024,Pennsylvania,Revenue from Electric Sales - All Sectors,17783519800.0,$,5.0
2024,Rhode Island,Revenue from Electric Sales - All Sectors,1790496900.0,$,44.0
2024,South Carolina,Revenue from Electric Sales - All Sectors,9148189100.0,$,18.0
2024,South Dakota,Revenue from Electric Sales - All Sectors,1481979100.0,$,49.0
2024,Tennessee,Revenue from Electric Sales - All Sectors,11220308900.0,$,16.0
2024,Texas,Revenue from Electric Sales - All Sectors,49481096600.0,$,2.0
2024,Utah,Revenue from Electric Sales - All Sectors,3459240100.0,$,36.0
2024,Vermont,Revenue from Electric Sales - All Sectors,1005062200.0,$,51.0
2024,Virginia,Revenue from Electric Sales - All Sectors,14654566800.0,$,10.0
2024,Washington,Revenue from Electric Sales - All Sectors,9114338700.0,$,19.0
2024,West Virginia,Revenue from Electric Sales - All Sectors,3643906599.9999995,$,35.0
2024,Wisconsin,Revenue from Electric Sales - All Sectors,8688891900.0,$,21.0
2024,Wyoming,Revenue from Electric Sales - All Sectors,1573185900.0,$,47.0
2024,Alabama,Sales of Electricity - All Sectors,87522932.0,MWh,17.0
2024,Alaska,Sales of Electricity - All Sectors,6046503.0,MWh,50.0
2024,Arizona,Sales of Electricity - All Sectors,90843288.0,MWh,15.0
2024,Arkansas,Sales of Electricity - All Sectors,49895812.0,MWh,29.0
2024,California,Sales of Electricity - All Sectors,245717145.0,MWh,3.0
2024,Colorado,Sales of Electricity - All Sectors,56842904.0,MWh,27.0
2024,Connecticut,Sales of Electricity - All Sectors,27351355.0,MWh,39.0
2024,Delaware,Sales of Electricity - All Sectors,11373916.0,MWh,44.0
2024,District of Columbia,Sales of Electricity - All Sectors,10142915.0,MWh,47.0
2024,Florida,Sales of Electricity - All Sectors,255095458.0,MWh,2.0
2024,Georgia,Sales of Electricity - All Sectors,150003965.0,MWh,5.0
2024,Hawaii,Sales of Electricity - All Sectors,8952134.0,MWh,48.0
2024,Idaho,Sales of Electricity - All Sectors,26369555.0,MWh,40.0
2024,Illinois,Sales of Electricity - All Sectors,133226907.0,MWh,10.0
2024,Indiana,Sales of Electricity - All Sectors,99219607.0,MWh,12.0
2024,Iowa,Sales of Electricity - All Sectors,54930422.0,MWh,28.0
2024,Kansas,Sales of Electricity - All Sectors,41258210.0,MWh,32.0
2024,Kentucky,Sales of Electricity - All Sectors,74405871.0,MWh,20.0
2024,Louisiana,Sales of Electricity - All Sectors,95356829.0,MWh,14.0
2024,Maine,Sales of Electricity - All Sectors,11341591.0,MWh,45.0
2024,Maryland,Sales of Electricity - All Sectors,59018688.0,MWh,26.0
2024,Massachusetts,Sales of Electricity - All Sectors,49418575.0,MWh,30.0
2024,Michigan,Sales of Electricity - All Sectors,98991014.0,MWh,13.0
2024,Minnesota,Sales of Electricity - All Sectors,64562108.0,MWh,24.0
2024,Mississippi,Sales of Electricity - All Sectors,48684612.0,MWh,31.0
2024,Missouri,Sales of Electricity - All Sectors,77776034.0,MWh,19.0
2024,Montana,Sales of Electricity - All Sectors,15567013.0,MWh,42.0
2024,Nebraska,Sales of Electricity - All Sectors,35191045.0,MWh,34.0
2024,Nevada,Sales of Electricity - All Sectors,40664639.0,MWh,33.0
2024,New Hampshire,Sales of Electricity - All Sectors,10913961.0,MWh,46.0
2024,New Jersey,Sales of Electricity - All Sectors,73531424.0,MWh,21.0
2024,New Mexico,Sales of Electricity - All Sectors,30296354.0,MWh,37.0
2024,New York,Sales of Electricity - All Sectors,140497501.0,MWh,7.0
2024,North Carolina,Sales of Electricity - All Sectors,136904526.0,MWh,9.0
2024,North Dakota,Sales of Electricity - All Sectors,29769698.0,MWh,38.0
2024,Ohio,Sales of Electricity - All Sectors,153707376.0,MWh,4.0
2024,Oklahoma,Sales of Electricity - All Sectors,72083773.0,MWh,22.0
2024,Oregon,Sales of Electricity - All Sectors,59680701.0,MWh,25.0
2024,Pennsylvania,Sales of Electricity - All Sectors,142146514.0,MWh,6.0
2024,Rhode Island,Sales of Electricity - All Sectors,7414247.0,MWh,49.0
2024,South Carolina,Sales of Electricity - All Sectors,83961428.0,MWh,18.0
2024,South Dakota,Sales of Electricity - All Sectors,13637204.0,MWh,43.0
2024,Tennessee,Sales of Electricity - All Sectors,102962435.0,MWh,11.0
2024,Texas,Sales of Electricity - All Sectors,505431317.0,MWh,1.0
2024,Utah,Sales of Electricity - All Sectors,34688083.0,MWh,35.0
2024,Vermont,Sales of Electricity - All Sectors,5458947.0,MWh,51.0
2024,Virginia,Sales of Electricity - All Sectors,138044772.0,MWh,8.0
2024,Washington,Sales of Electricity - All Sectors,89981629.0,MWh,16.0
2024,West Virginia,Sales of Electricity - All Sectors,32990570.0,MWh,36.0
2024,Wisconsin,Sales of Electricity - All Sectors,68291424.0,MWh,23.0
2024,Wyoming,Sales of Electricity - All Sectors,17216901.0,MWh,41.0
2024,Alabama,Number of Electric Customers - All Sectors,2795343.0,customers,23.0
2024,Alaska,Number of Electric Customers - All Sectors,356597.0,customers,50.0
2024,Arizona,Number of Electric Customers - All Sectors,3490713.0,customers,15.0
2024,Arkansas,Number of Electric Customers - All Sectors,1720753.0,customers,29.0
2024,California,Number of Electric Customers - All Sectors,16140825.0,customers,1.0
2024,Colorado,Number of Electric Customers - All Sectors,2978176.0,customers,21.0
2024,Connecticut,Number of Electric Customers - All Sectors,1713431.0,customers,30.0
2024,Delaware,Number of Electric Customers - All Sectors,535330.0,customers,43.0
2024,District of Columbia,Number of Electric Customers - All Sectors,346305.0,customers,51.0
2024,Florida,Number of Electric Customers - All Sectors,11779012.0,customers,3.0
2024,Georgia,Number of Electric Customers - All Sectors,5459009.0,customers,9.0
2024,Hawaii,Number of Electric Customers - All Sectors,506988.0,customers,46.0
2024,Idaho,Number of Electric Customers - All Sectors,1021781.0,customers,39.0
2024,Illinois,Number of Electric Customers - All Sectors,6036676.0,customers,6.0
2024,Indiana,Number of Electric Customers - All Sectors,3450420.0,customers,16.0
2024,Iowa,Number of Electric Customers - All Sectors,1710011.0,customers,31.0
2024,Kansas,Number of Electric Customers - All Sectors,1586227.0,customers,33.0
2024,Kentucky,Number of Electric Customers - All Sectors,2409509.0,customers,26.0
2024,Louisiana,Number of Electric Customers - All Sectors,2467237.0,customers,25.0
2024,Maine,Number of Electric Customers - All Sectors,855558.0,customers,40.0
2024,Maryland,Number of Electric Customers - All Sectors,2722513.0,customers,24.0
2024,Massachusetts,Number of Electric Customers - All Sectors,3372904.0,customers,17.0
2024,Michigan,Number of Electric Customers - All Sectors,5086705.0,customers,10.0
2024,Minnesota,Number of Electric Customers - All Sectors,2899051.0,customers,22.0
2024,Mississippi,Number of Electric Customers - All Sectors,1599687.0,customers,32.0
2024,Missouri,Number of Electric Customers - All Sectors,3347316.0,customers,18.0
2024,Montana,Number of Electric Customers - All Sectors,692539.0,customers,42.0
2024,Nebraska,Number of Electric Customers - All Sectors,1131588.0,customers,36.0
2024,Nevada,Number of Electric Customers - All Sectors,1494282.0,customers,34.0
2024,New Hampshire,Number of Electric Customers - All Sectors,768001.0,customers,41.0
2024,New Jersey,Number of Electric Customers - All Sectors,4287117.0,customers,11.0
2024,New Mexico,Number of Electric Customers - All Sectors,1093458.0,customers,37.0
2024,New York,Number of Electric Customers - All Sectors,8600594.0,customers,4.0
2024,North Carolina,Number of Electric Customers - All Sectors,5827720.0,customers,7.0
2024,North Dakota,Number of Electric Customers - All Sectors,485894.0,customers,47.0
2024,Ohio,Number of Electric Customers - All Sectors,5787740.0,customers,8.0
2024,Oklahoma,Number of Electric Customers - All Sectors,2197296.0,customers,27.0
2024,Oregon,Number of Electric Customers - All Sectors,2142042.0,customers,28.0
2024,Pennsylvania,Number of Electric Customers - All Sectors,6288243.0,customers,5.0
2024,Rhode Island,Number of Electric Customers - All Sectors,521662.0,customers,44.0
2024,South Carolina,Number of Electric Customers - All Sectors,2998873.0,customers,20.0
2024,South Dakota,Number of Electric Customers - All Sectors,516156.0,customers,45.0
2024,Tennessee,Number of Electric Customers - All Sectors,3710074.0,customers,14.0
2024,Texas,Number of Electric Customers - All Sectors,14481051.0,customers,2.0
2024,Utah,Number of Electric Customers - All Sectors,1429521.0,customers,35.0
2024,Vermont,Number of Electric Customers - All Sectors,388511.0,customers,48.0
2024,Virginia,Number of Electric Customers - All Sectors,4104032.0,customers,12.0
2024,Washington,Number of Electric Customers - All Sectors,3800681.0,customers,13.0
2024,West Virginia,Number of Electric Customers - All Sectors,1029473.0,customers,38.0
2024,Wisconsin,Number of Electric Customers - All Sectors,3219048.0,customers,19.0
2024,Wyoming,Number of Electric Customers - All Sectors,357453.0,customers,49.0
2024,Alabama,Average Price of Electricity - All Sectors,0.11899936807418654,$/kWh,29.0
2024,Alaska,Average Price of Electricity - All Sectors,0.2217038509697258,$/kWh,46.0
2024,Arizona,Average Price of Electricity - All Sectors,0.12739983167496094,$/kWh,36.0
2024,Arkansas,Average Price of Electricity - All Sectors,0.09592517905109953,$/kWh,9.0
2024,California,Average Price of Electricity - All Sectors,0.27039842295090966,$/kWh,50.0
2024,Colorado,Average Price of Electricity - All Sectors,0.12066156225938068,$/kWh,30.0
2024,Connecticut,Average Price of Electricity - All Sectors,0.24369524288650418,$/kWh,49.0
2024,Delaware,Average Price of Electricity - All Sectors,0.13560564364990915,$/kWh,37.0
2024,District of Columbia,Average Price of Electricity - All Sectors,0.1687507881117016,$/kWh,41.0
2024,Florida,Average Price of Electricity - All Sectors,0.1252685847507328,$/kWh,34.0
2024,Georgia,Average Price of Electricity - All Sectors,0.11398811158091723,$/kWh,26.0
2024,Hawaii,Average Price of Electricity - All Sectors,0.3799766737182442,$/kWh,51.0
2024,Idaho,Average Price of Electricity - All Sectors,0.09509950774671777,$/kWh,8.0
2024,Illinois,Average Price of Electricity - All Sectors,0.12208183291382724,$/kWh,31.0
2024,Indiana,Average Price of Electricity - All Sectors,0.1137616832124723,$/kWh,25.0
2024,Iowa,Average Price of Electricity - All Sectors,0.09339440538068322,$/kWh,7.0
2024,Kansas,Average Price of Electricity - All Sectors,0.11208628779581081,$/kWh,23.0
2024,Kentucky,Average Price of Electricity - All Sectors,0.10066853461066265,$/kWh,12.0
2024,Louisiana,Average Price of Electricity - All Sectors,0.0880222747339889,$/kWh,2.0
2024,Maine,Average Price of Electricity - All Sectors,0.19662481216259695,$/kWh,44.0
2024,Maryland,Average Price of Electricity - All Sectors,0.15044674154735532,$/kWh,39.0
2024,Massachusetts,Average Price of Electricity - All Sectors,0.2393766756730642,$/kWh,47.0
2024,Michigan,Average Price of Electricity - All Sectors,0.14155878027474292,$/kWh,38.0
2024,Minnesota,Average Price of Electricity - All Sectors,0.12346893629929183,$/kWh,32.0
2024,Mississippi,Average Price of Electricity - All Sectors,0.10930100254265147,$/kWh,19.0
2024,Missouri,Average Price of Electricity - All Sectors,0.11063378212368094,$/kWh,21.0
2024,Montana,Average Price of Electricity - All Sectors,0.10829809803589167,$/kWh,15.0
2024,Nebraska,Average Price of Electricity - All Sectors,0.09072211978928163,$/kWh,3.0
2024,Nevada,Average Price of Electricity - All Sectors,0.11469963867132818,$/kWh,27.0
2024,New Hampshire,Average Price of Electricity - All Sectors,0.20604971009150574,$/kWh,45.0
2024,New Jersey,Average Price of Electricity - All Sectors,0.16288791442417871,$/kWh,40.0
2024,New Mexico,Average Price of Electricity - All Sectors,0.09175149920680224,$/kWh,6.0
2024,New York,Average Price of Electricity - All Sectors,0.1965911009335319,$/kWh,43.0
2024,North Carolina,Average Price of Electricity - All Sectors,0.1164878661498744,$/kWh,28.0
2024,North Dakota,Average Price of Electricity - All Sectors,0.07926956128342316,$/kWh,1.0
2024,Ohio,Average Price of Electricity - All Sectors,0.11292649872573454,$/kWh,24.0
2024,Oklahoma,Average Price of Electricity - All Sectors,0.09086422959575105,$/kWh,4.0
2024,Oregon,Average Price of Electricity - All Sectors,0.11106612839550929,$/kWh,22.0
2024,Pennsylvania,Average Price of Electricity - All Sectors,0.12510697096659015,$/kWh,33.0
2024,Rhode Island,Average Price of Electricity - All Sectors,0.24149409913103784,$/kWh,48.0
2024,South Carolina,Average Price of Electricity - All Sectors,0.10895704513267687,$/kWh,17.0
2024,South Dakota,Average Price of Electricity - All Sectors,0.1086717702543718,$/kWh,16.0
2024,Tennessee,Average Price of Electricity - All Sectors,0.10897478191925046,$/kWh,18.0
2024,Texas,Average Price of Electricity - All Sectors,0.09789875485693342,$/kWh,10.0
2024,Utah,Average Price of Electricity - All Sectors,0.09972416463602211,$/kWh,11.0
2024,Vermont,Average Price of Electricity - All Sectors,0.18411283348235474,$/kWh,42.0
2024,Virginia,Average Price of Electricity - All Sectors,0.10615807167257302,$/kWh,14.0
2024,Washington,Average Price of Electricity - All Sectors,0.10129110576560021,$/kWh,13.0
2024,West Virginia,Average Price of Electricity - All Sectors,0.11045297489555347,$/kWh,20.0
2024,Wisconsin,Average Price of Electricity - All Sectors,0.1272325482625754,$/kWh,35.0
2024,Wyoming,Average Price of Electricity - All Sectors,0.09137451043018717,$/kWh,5.0
2024,Alabama,Electricity Consumption per Customer - All Sectors,31310.265681170433,kWh per customer,43.0
2024,Alaska,Electricity Consumption per Customer - All Sectors,16956.124140135784,kWh per customer,9.0
2024,Arizona,Electricity Consumption per Customer - All Sectors,26024.278707530524,kWh per customer,28.0
2024,Arkansas,Electricity Consumption per Customer - All Sectors,28996.49862589227,kWh per customer,38.0
2024,California,Electricity Consumption per Customer - All Sectors,15223.332450478832,kWh per customer,6.0
2024,Colorado,Electricity Consumption per Customer - All Sectors,19086.482464434608,kWh per customer,12.0
2024,Connecticut,Electricity Consumption per Customer - All Sectors,15962.91592716602,kWh per customer,7.0
2024,Delaware,Electricity Consumption per Customer - All Sectors,21246.550725720586,kWh per customer,15.0
2024,District of Columbia,Electricity Consumption per Customer - All Sectors,29288.96492975845,kWh per customer,39.0
2024,Florida,Electricity Consumption per Customer - All Sectors,21656.77885377823,kWh per customer,16.0
2024,Georgia,Electricity Consumption per Customer - All Sectors,27478.241014074163,kWh per customer,32.0
2024,Hawaii,Electricity Consumption per Customer - All Sectors,17657.48696221607,kWh per customer,11.0
2024,Idaho,Electricity Consumption per Customer - All Sectors,25807.443082226033,kWh per customer,26.0
2024,Illinois,Electricity Consumption per Customer - All Sectors,22069.580510863925,kWh per customer,18.0
2024,Indiana,Electricity Consumption per Customer - All Sectors,28755.805670034373,kWh per customer,37.0
2024,Iowa,Electricity Consumption per Customer - All Sectors,32122.847162971466,kWh per customer,45.0
2024,Kansas,Electricity Consumption per Customer - All Sectors,26010.28100013428,kWh per customer,27.0
2024,Kentucky,Electricity Consumption per Customer - All Sectors,30880.09673340087,kWh per customer,41.0
2024,Louisiana,Electricity Consumption per Customer - All Sectors,38649.23758844408,kWh per customer,49.0
2024,Maine,Electricity Consumption per Customer - All Sectors,13256.367189600236,kWh per customer,1.0
2024,Maryland,Electricity Consumption per Customer - All Sectors,21678.018801012153,kWh per customer,17.0
2024,Massachusetts,Electricity Consumption per Customer - All Sectors,14651.639951804142,kWh per customer,5.0
2024,Michigan,Electricity Consumption per Customer - All Sectors,19460.734208097383,kWh per customer,13.0
2024,Minnesota,Electricity Consumption per Customer - All Sectors,22270.08355492884,kWh per customer,19.0
2024,Mississippi,Electricity Consumption per Customer - All Sectors,30433.83611919082,kWh per customer,40.0
2024,Missouri,Electricity Consumption per Customer - All Sectors,23235.342584924758,kWh per customer,22.0
2024,Montana,Electricity Consumption per Customer - All Sectors,22478.17523634048,kWh per customer,20.0
2024,Nebraska,Electricity Consumption per Customer - All Sectors,31098.814232741952,kWh per customer,42.0
2024,Nevada,Electricity Consumption per Customer - All Sectors,27213.49718460103,kWh per customer,31.0
2024,New Hampshire,Electricity Consumption per Customer - All Sectors,14210.868215015345,kWh per customer,3.0
2024,New Jersey,Electricity Consumption per Customer - All Sectors,17151.718509198607,kWh per customer,10.0
2024,New Mexico,Electricity Consumption per Customer - All Sectors,27706.92061332031,kWh per customer,33.0
2024,New York,Electricity Consumption per Customer - All Sectors,16335.790411685519,kWh per customer,8.0
2024,North Carolina,Electricity Consumption per Customer - All Sectors,23491.95328533286,kWh per customer,23.0
2024,North Dakota,Electricity Consumption per Customer - All Sectors,61267.88558821471,kWh per customer,51.0
2024,Ohio,Electricity Consumption per Customer - All Sectors,26557.408591263604,kWh per customer,30.0
2024,Oklahoma,Electricity Consumption per Customer - All Sectors,32805.67251749423,kWh per customer,46.0
2024,Oregon,Electricity Consumption per Customer - All Sectors,27861.592349729835,kWh per customer,35.0
2024,Pennsylvania,Electricity Consumption per Customer - All Sectors,22605.12419764949,kWh per customer,21.0
2024,Rhode Island,Electricity Consumption per Customer - All Sectors,14212.74120024077,kWh per customer,4.0
2024,South Carolina,Electricity Consumption per Customer - All Sectors,27997.660454444052,kWh per customer,36.0
2024,South Dakota,Electricity Consumption per Customer - All Sectors,26420.702268306482,kWh per customer,29.0
2024,Tennessee,Electricity Consumption per Customer - All Sectors,27752.124351158494,kWh per customer,34.0
2024,Texas,Electricity Consumption per Customer - All Sectors,34902.944337396504,kWh per customer,48.0
2024,Utah,Electricity Consumption per Customer - All Sectors,24265.528803004643,kWh per customer,25.0
2024,Vermont,Electricity Consumption per Customer - All Sectors,14050.94579046668,kWh per customer,2.0
2024,Virginia,Electricity Consumption per Customer - All Sectors,33636.378078923364,kWh per customer,47.0
2024,Washington,Electricity Consumption per Customer - All Sectors,23675.133219546708,kWh per customer,24.0
2024,West Virginia,Electricity Consumption per Customer - All Sectors,32046.07600199325,kWh per customer,44.0
2024,Wisconsin,Electricity Consumption per Customer - All Sectors,21214.788968664026,kWh per customer,14.0
2024,Wyoming,Electricity Consumption per Customer - All Sectors,48165.49588337488,kWh per customer,50.0
2024,Alabama,Average Price of Electricity - Residential Sector,0.15176897548262078,$/kWh,31.0
2024,Alaska,Average Price of Electricity - Residential Sector,0.2482224907442019,$/kWh,46.0
2024,Arizona,Average Price of Electricity - Residential Sector,0.14906749562649185,$/kWh,26.0
2024,Arkansas,Average Price of Electricity - Residential Sector,0.12317614712691781,$/kWh,8.0
2024,California,Average Price of Electricity - Residential Sector,0.3196683217057999,$/kWh,50.0
2024,Colorado,Average Price of Electricity - Residential Sector,0.1491685871393647,$/kWh,27.0
2024,Connecticut,Average Price of Electricity - Residential Sector,0.28745463476275473,$/kWh,48.0
2024,Delaware,Average Price of Electricity - Residential Sector,0.1656685439444168,$/kWh,35.0
2024,District of Columbia,Average Price of Electricity - Residential Sector,0.17709518951837944,$/kWh,37.0
2024,Florida,Average Price of Electricity - Residential Sector,0.14136786742166263,$/kWh,19.0
2024,Georgia,Average Price of Electricity - Residential Sector,0.14082516666585296,$/kWh,17.0
2024,Hawaii,Average Price of Electricity - Residential Sector,0.42863933920502156,$/kWh,51.0
2024,Idaho,Average Price of Electricity - Residential Sector,0.11520109956308151,$/kWh,2.0
2024,Illinois,Average Price of Electricity - Residential Sector,0.1586937458014887,$/kWh,33.0
2024,Indiana,Average Price of Electricity - Residential Sector,0.1476573091159785,$/kWh,25.0
2024,Iowa,Average Price of Electricity - Residential Sector,0.1340241000494165,$/kWh,16.0
2024,Kansas,Average Price of Electricity - Residential Sector,0.14149459945380014,$/kWh,20.0
2024,Kentucky,Average Price of Electricity - Residential Sector,0.12785957629137087,$/kWh,12.0
